agency_code,proj_code,s_id,o_id,h_no,h_desig_num_pref,h_desig_master,h_desig_subdiv,h_desig_suffix,h_upper_depth,h_lower_depth,h_texture,h_texture_qual,h_soil_water_stat,h_stickiness,h_plasticity_type,h_plasticity_deg,h_water_repellence,h_carbonate_eff,h_bound_distinct,h_bound_shape,h_permeability,h_notes,h_ec,h_salinity_depth,h_dispersion
898,AcidSoils,AN141,1,2,NULL,A,2,NULL,0.1,0.2,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stoney, pale A2.",NULL,NULL,NULL
898,AcidSoils,AN141,1,3,NULL,B,21,NULL,0.2,0.6,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney.,NULL,NULL,NULL
898,AcidSoils,AN142,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN142,1,2,NULL,A,2,NULL,0.1,0.5,LS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN142,1,3,NULL,B,21,NULL,0.5,0.8,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN143,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney.,NULL,NULL,NULL
898,AcidSoils,AN143,1,2,NULL,A,2,NULL,0.1,0.3,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Stoney, not bleached.",NULL,NULL,NULL
898,AcidSoils,AN143,1,3,NULL,B,21,NULL,0.3,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney.,NULL,NULL,NULL
898,AcidSoils,AN144,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN144,1,2,NULL,A,2,NULL,0.1,0.3,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN144,1,3,NULL,B,21,NULL,0.3,0.8,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Red mottles associated with nodules.,NULL,NULL,NULL
898,AcidSoils,AN145,1,1,NULL,A,NULL,p,0,0.2,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN145,1,2,NULL,B,2,NULL,0.2,0.3,ZC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN145,1,3,NULL,B,21,NULL,0.3,0.8,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,CO3 at 70cm.,NULL,NULL,NULL
898,AcidSoils,AN146,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN146,1,2,NULL,A,2,NULL,0.1,0.3,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Shaley, not bleached.",NULL,NULL,NULL
898,AcidSoils,AN146,1,3,NULL,B,21,NULL,0.3,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Shaley.,NULL,NULL,NULL
898,AcidSoils,AN147,1,1,NULL,A,NULL,p,0,0.1,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN147,1,2,NULL,AB,NULL,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN147,1,3,NULL,B,21,NULL,0.3,0.5,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN147,1,4,NULL,B,22,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN148,1,1,NULL,A,1,NULL,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN148,1,2,NULL,A,2,NULL,0.1,0.4,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN148,1,3,NULL,B,21,NULL,0.4,0.6,CL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN148,1,4,NULL,B,22,NULL,0.6,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN149,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN149,1,2,NULL,A,2,NULL,0.1,0.4,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN149,1,3,NULL,B,21,NULL,0.4,0.7,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN149,1,4,NULL,B,22,NULL,0.7,0.8,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Mottle, associated nodules.",NULL,NULL,NULL
898,AcidSoils,AN15,1,1,NULL,A,NULL,p,0,0.12,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN15,1,2,NULL,A,2,NULL,0.12,0.3,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN15,1,3,NULL,B,2,NULL,0.3,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,D,NULL,NULL,"Mn nodules present, small, frequent.",NULL,NULL,NULL
898,AcidSoils,AN150,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN150,1,2,NULL,A,2,NULL,0.1,0.4,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN150,1,3,NULL,B,21,NULL,0.4,0.8,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN151,1,1,NULL,A,NULL,p,0,0.1,ZL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN151,1,2,NULL,A,2,NULL,0.1,0.4,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN151,1,3,NULL,B,21,NULL,0.4,0.6,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN151,1,4,NULL,B,22,NULL,0.6,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN152,1,1,NULL,A,NULL,p,0,0.1,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN152,1,2,NULL,A,2,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN152,1,3,NULL,B,21,NULL,0.3,0.5,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN152,1,4,NULL,B,22,NULL,0.5,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN153,1,1,NULL,A,1,NULL,0,0.1,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN153,1,2,NULL,B,1,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN153,1,3,NULL,B,21,NULL,0.3,0.6,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN153,1,4,NULL,B,22,NULL,0.6,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN154,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN154,1,2,NULL,A,2,NULL,0.1,0.5,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2,NULL,NULL,NULL
898,AcidSoils,AN154,1,3,NULL,B,21,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN155,1,1,NULL,A,1,NULL,0,0.1,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gravelly.,NULL,NULL,NULL
898,AcidSoils,AN155,1,2,NULL,B,21,NULL,0.1,0.5,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Very gravelly.,NULL,NULL,NULL
898,AcidSoils,AN155,1,3,NULL,B,22,NULL,0.5,0.8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Very gravelly.,NULL,NULL,NULL
898,AcidSoils,AN156,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN156,1,2,NULL,A,2,NULL,0.1,0.3,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN156,1,3,NULL,B,21,NULL,0.3,0.6,CL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN156,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN157,1,1,NULL,A,NULL,p,0,0.1,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN157,1,2,NULL,A,3,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN157,1,3,NULL,B,22,NULL,0.3,0.6,SLC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN157,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN158,1,1,NULL,A,NULL,p,0,0.1,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN158,1,2,NULL,A,2,NULL,0.1,0.3,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN158,1,3,NULL,B,21,NULL,0.3,0.6,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN158,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Manganese nodules.,NULL,NULL,NULL
898,AcidSoils,AN159,1,1,NULL,A,NULL,p,0,0.1,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN159,1,2,NULL,A,2,NULL,0.1,0.5,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Conspicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN159,1,3,NULL,B,21,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN16,1,1,NULL,A,NULL,p,0,0.15,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN16,1,2,NULL,B,21,NULL,0.15,0.4,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN16,1,3,NULL,B,22,NULL,0.4,0.8,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Few small rounded hard black nodules.,NULL,NULL,NULL
898,AcidSoils,AN160,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN160,1,2,NULL,A,2,NULL,0.2,0.4,LFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Cospcicuous bleached A2.,NULL,NULL,NULL
898,AcidSoils,AN160,1,3,NULL,B,1,NULL,0.4,0.5,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN160,1,4,NULL,B,21,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN161,1,1,NULL,A,NULL,p,0,0.1,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN161,1,2,NULL,A,2,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN161,1,3,NULL,B,21,NULL,0.3,0.6,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN161,1,4,NULL,B,22,NULL,0.6,0.8,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN162,1,1,NULL,A,NULL,p,0,0.1,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN162,1,2,NULL,B,1,NULL,0.1,0.3,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN162,1,3,NULL,B,21,NULL,0.3,0.6,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN162,1,4,NULL,B,22,NULL,0.6,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN163,1,1,NULL,A,NULL,p,0,0.2,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN163,1,2,NULL,B,21,NULL,0.2,0.5,CL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN163,1,3,NULL,B,22,NULL,0.5,0.8,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN164,1,1,NULL,A,NULL,p,0,0.2,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN164,1,2,NULL,B,21,NULL,0.2,0.5,CL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN164,1,3,NULL,B,22,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN165,1,1,NULL,A,NULL,p,0,0.2,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN165,1,2,NULL,B,21,NULL,0.2,0.5,CL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN165,1,3,NULL,B,22,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN166,1,1,NULL,A,NULL,p,0,0.2,FSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN166,1,2,NULL,B,1,NULL,0.2,0.4,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN166,1,3,NULL,B,22,NULL,0.4,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN167,1,1,NULL,A,NULL,p,0,0.1,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney.,NULL,NULL,NULL
898,AcidSoils,AN167,1,2,NULL,B,21,NULL,0.1,0.5,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN167,1,3,NULL,B,22,NULL,0.5,0.8,CLKS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN168,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN168,1,2,NULL,A,3,NULL,0.1,0.4,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN168,1,3,NULL,B,21,NULL,0.4,0.6,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN168,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN169,1,1,NULL,A,NULL,p,0,0.1,SL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN169,1,2,NULL,A,2,NULL,0.1,0.2,L,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN169,1,3,NULL,B,21,NULL,0.2,0.6,CLS,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN169,1,4,NULL,B,22,NULL,0.6,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN17,1,1,NULL,A,NULL,p,0,0.1,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN17,1,2,NULL,A,2,NULL,0.1,0.3,SCLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Pale A2.,NULL,NULL,NULL
898,AcidSoils,AN17,1,3,NULL,B,21,NULL,0.3,0.6,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Few small-(medium) roundedhard red and black nodules,NULL,NULL,NULL
898,AcidSoils,AN17,1,4,NULL,B,22,NULL,0.6,0.8,LMC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fairly gradual diffuse boundaries.,NULL,NULL,NULL
898,AcidSoils,AN170,1,1,NULL,A,1,NULL,0,0.2,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN170,1,2,NULL,AB,NULL,NULL,0.2,0.4,CLS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN170,1,3,NULL,B,21,NULL,0.4,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN171,1,1,NULL,A,NULL,p,0,0.2,KSCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN171,1,2,NULL,B,21,NULL,0.2,0.5,CLS,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN171,1,3,NULL,B,22,NULL,0.5,0.8,KSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gravelly.,NULL,NULL,NULL
898,AcidSoils,AN172,1,1,NULL,A,NULL,p,0,0.2,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN172,1,2,NULL,B,1,NULL,0.2,0.4,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN172,1,3,NULL,B,21,NULL,0.4,0.6,CL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN172,1,4,NULL,B,22,NULL,0.6,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN173,1,1,NULL,A,NULL,p,0,0.2,FSL,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN173,1,2,NULL,B,21,NULL,0.2,0.5,ZCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN173,1,3,NULL,B,22,NULL,0.5,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN174,1,1,NULL,A,NULL,p,0,0.1,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN174,1,2,NULL,B,21,NULL,0.1,0.5,CLFS,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN174,1,3,NULL,B,22,NULL,0.5,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN175,1,1,NULL,A,NULL,p,0,0.1,SCL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN175,1,2,NULL,B,21,NULL,0.1,0.5,CLFS,+,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN175,1,3,NULL,B,22,NULL,0.5,0.8,FSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN176,1,1,NULL,A,1,NULL,0,0.2,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,G,NULL,NULL,Stones,NULL,NULL,NULL
898,AcidSoils,AN176,1,2,NULL,A,2,NULL,0.2,0.4,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,S,NULL,NULL,Stones,NULL,NULL,NULL
898,AcidSoils,AN176,1,3,NULL,B,21,NULL,0.4,0.8,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stones,NULL,NULL,NULL
898,AcidSoils,AN177,1,1,NULL,A,NULL,p,0,0.1,KSL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney,NULL,NULL,NULL
898,AcidSoils,AN177,1,2,NULL,B,1,NULL,0.1,0.2,KSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney,NULL,NULL,NULL
898,AcidSoils,AN177,1,3,NULL,B,21,NULL,0.2,0.5,KSC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Stoney,NULL,NULL,NULL
898,AcidSoils,AN178,1,1,NULL,A,NULL,p,0,0.2,ZC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,white powder,NULL,NULL,NULL
898,AcidSoils,AN178,1,2,NULL,B,21,NULL,0.2,0.5,LC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,C,NULL,NULL,white powder,NULL,NULL,NULL
898,AcidSoils,AN178,1,3,NULL,B,22,NULL,0.5,0.8,MC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,white powder,NULL,NULL,NULL
898,AcidSoils,AN179,1,1,NULL,A,NULL,p,0,0.1,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,G,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN179,1,2,NULL,A,2,NULL,0.1,0.2,CLFS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,G,NULL,NULL,NULL,NULL,NULL,NULL
898,AcidSoils,AN179,1,3,NULL,B,21,NULL,0.2,0.6,SC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
